Type,Zreal-1,Zimag-1,Zreal-2,Zimag-2,Zreal-3,Zimag-3,Zreal-4,Zimag-4,Zreal-5,Zimag-5,Zreal-6,Zimag-6,Zreal-7,Zimag-7,Zreal-8,Zimag-8,Zreal-9,Zimag-9,Zreal-10,Zimag-10,Zreal-11,Zimag-11,Zreal-12,Zimag-12,Zreal-13,Zimag-13,Zreal-14,Zimag-14,Zreal-15,Zimag-15,Zreal-16,Zimag-16,Zreal-17,Zimag-17,Zreal-18,Zimag-18,Zreal-19,Zimag-19,Zreal-20,Zimag-20
3,542.2663658,509.0210329,16.35064396,28.60002581,42.33088397,68.89074112,97.23339181,119.5308658,156.0320987,146.735207,252.4849952,153.0335739,329.6975319,126.8357159,426.1671683,122.7218989,472.2938122,231.9493899,531.7307256,462.189223,508.7573804,351.6099895,487.6756376,264.4539846,453.1057644,166.9150906,395.3177258,111.0751514,341.27732,124.2075601,265.0273243,151.7048486,189.7796269,155.7726311,117.4697724,132.5021535,73.14684681,101.3618562,25.00305153,46.80251516
3,8.671239899,5.189352063,26.94905856,36.38614638,67.40507985,72.74090556,132.9813316,84.31232366,205.3623305,63.33101998,246.7976327,90.57302583,281.3403036,205.0317185,327.312104,410.5719098,311.9867755,342.9261947,299.5490704,279.1787711,287.1009029,221.9389623,271.7755745,154.2932472,236.211773,74.97776739,174.4794082,72.5086402,123.3287183,88.2378174,67.39461744,79.24852044,25.01979138,36.39033134,142.6234825,86.89444481,267.9191326,153.0000942,333.0287611,454.8111362
3,288.772795,382.0221036,153.2825791,56.93639905,104.0653412,70.05834534,42.36854862,45.46332753,9.64005845,2.584213628,12.52140433,10.38707405,93.4564642,68.77983965,177.4067887,51.67799512,215.9502827,77.62475544,277.3143708,309.1619266,256.2430905,215.4983068,228.4382073,110.1356276,193.8076522,50.34089998,117.5660265,72.63209656,78.01604933,72.71788827,30.81596284,31.17168455,289.7583534,369.0047813,265.822467,257.1261173,240.9093921,153.0586836,222.6650531,101.0375217
3,4.121902711,10.18058145,87.17865773,36.66387908,125.7817591,29.1668963,138.3786607,57.94064629,151.1436592,110.5001172,170.9678661,285.0936656,29.99201632,32.5512286,10.76022354,11.25255034,142.5973565,66.20686596,155.7970372,133.9616783,164.7387563,199.2149383,169.3338064,249.4145303,164.8540761,215.5326887,155.6728466,116.3887164,143.4561768,84.95216364,122.1981973,28.33694324,44.97438981,38.66818784,6.719266947,7.512747601,97.70095541,34.19944328,149.7447605,106.7311973
3,7.861087962,3.426237862,33.15983595,34.06896316,63.93806358,46.72309054,105.2484336,46.51437374,147.2419946,33.37169719,171.513209,69.97837697,194.8791196,161.1603949,11.64232959,9.681667274,33.91161609,35.78570642,90.44213312,48.74275555,129.6418269,39.94387195,156.6339681,39.88740304,207.014507,224.2892104,193.1642223,174.1961496,189.2319324,138.6104663,177.8611464,92.14424994,161.6134996,50.04667412,170.2943119,63.10382724,198.1694215,187.9873986,204.4734058,211.945619
3,11.10721758,24.33162375,39.1608298,48.12015351,163.4315907,95.55461151,0.569288796,5.346394696,63.56806332,65.50632288,102.9474309,82.13128468,82.03339839,74.18456834,410.8210868,243.4758075,393.3670586,204.2863808,373.4900007,169.4604611,359.7526538,135.3481031,328.8949588,109.2620314,271.2093958,106.4770872,223.3391568,103.6716088,177.9124818,99.40820578,157.0292505,95.81986293,50.01552382,57.54420592,375.9694994,173.0873055,344.9064628,117.9454104,169.3035391,96.52059083
4,1.077771146,0.884927056,1.594294225,1.482862271,1.972203511,1.942790717,2.148749402,2.034889342,2.337209954,2.586507023,2.514179352,2.402902684,2.840477269,3.597982567,3.028843708,4.210867573,3.217868935,4.394881303,3.484772367,5.229948594,3.719621036,6.392760784,4.1085415,7.90037461,4.410276019,8.654301517,4.660568571,10.03309867,5.414057854,12.46932187,5.99769736,15.93158454,6.68490782,20.43550938,7.475477481,26.11894787,5.629807816,14.95036899,1.993694104,2.060395708
4,0.838084519,0.032520325,1.094673242,0.33604336,1.387691837,0.639566396,1.935522087,0.905149051,2.555817179,1.094850949,3.503783672,1.246612466,4.196839783,1.417344173,4.854058377,1.701897019,5.476722891,2.346883469,6.795306569,3.712737127,8.521430934,6.387533875,6.354791417,3.067750678,7.712964197,5.040650407,3.795716281,1.341463415,1.460551582,0.639566396,3.321239405,1.170731707,5.14687952,1.967479675,7.455783119,4.623306233,8.374329281,6.12195122,4.415320292,1.398373984
4,0.692167577,-0.005420054,1.130905662,0.298102981,1.933152665,0.449864499,2.590075081,0.677506775,3.248280935,1.151761518,4.015776405,1.62601626,4.894437287,2.460704607,6.360912425,4.243902439,8.308479078,7.468834688,7.389636738,5.913279133,6.507619175,4.433604336,5.004516712,2.612466125,4.235540352,1.853658537,3.394494054,1.246612466,2.626504954,0.677506775,1.860391646,0.468834688,0.911931524,0.222222222,0.875402925,0.203252033,2.334276166,0.525745257,3.686920294,1.436314363
4,1.056663754,0.032520325,1.495006935,0.260162602,2.188556676,0.525745257,2.590667437,0.791327913,3.214319211,1.62601626,3.436057676,2.233062331,3.915174671,3.295392954,4.284113515,4.18699187,4.506740514,4.964769648,4.72966369,5.799457995,4.807459732,6.74796748,4.135925877,3.712737127,3.582961877,2.460704607,3.176112271,1.284552846,2.663724634,0.829268293,1.568261584,0.33604336,0.984001461,0.070460705,2.261416421,0.525745257,3.286981504,1.588075881,3.913397604,2.953929539
4,2.342209619,0.204033129,5.490381944,1.083862999,7.531132876,3.121345113,8.201349729,3.048014607,9.767304704,8.878906673,10.27002182,8.787788344,11.60291001,13.64380963,13.16884682,19.48674184,14.40257175,23.4459354,15.40258519,26.85768349,16.60207832,31.29853753,17.60376704,33.59958179,18.80098561,39.5484646,19.80106716,42.91506214,21.32020992,48.68281969,22.44897398,53.36760117,23.39844331,56.96906334,24.99722268,63.25140655,26.39660409,68.45046315,27.7959855,73.64951974
4,2.181147677,1.483518706,3.632435091,1.531092643,4.04250737,1.592818768,4.421146028,1.577925443,4.799808215,1.547715287,5.178517457,1.486871469,5.572978802,1.441362128,5.935982999,1.334550169,6.314362848,1.48814199,6.67692001,1.672349826,7.070728448,2.051882555,7.196951138,2.0405361,7.637633551,2.71497077,7.888679004,3.603629325,8.392369826,4.339401904,8.769573267,5.258835291,9.134692645,5.829030806,9.650091079,7.159110558,10.15204082,9.028328656,10.59074686,10.98937716
4,0.62690104,-0.003955016,1.089629338,0.011879435,1.635259102,0.831941643,2.132182217,1.083037514,2.644193605,1.292575934,3.140652879,1.845632194,3.45961606,3.120789157,3.686573385,3.258894743,3.874812771,3.954490639,4.131890845,5.023894862,4.287247277,6.586388119,4.412393553,7.275786697,4.913260996,9.849579036,5.213539122,12.92094488,5.474689919,14.07765974,5.693607672,15.34154537,6.037107025,17.66243353,6.318209702,19.52374617,6.687288869,21.62410019,6.910448749,24.23434236
4,1.79138092,0.903811436,8.782470106,7.822611698,9.984272197,14.39183047,11.00159423,18.31005631,11.694013,21.9203175,12.84807087,28.2148651,13.7129259,32.14765683,2.114506498,1.239316239,3.45943098,1.88034188,4.70436717,1.452991453,5.755883386,0.598290598,6.717656012,1.346153846,7.396674862,3.376068376,8.076923077,5.726495726,13.93730242,33.61111111,11.39661632,21.21794872,1.247804707,0.277777778,2.787788315,1.773504274,6.714787496,0.598290598,9.639854818,13.20512821
4,4.48,0.1,4.55,0.18,4.64,0.25,4.81,0.46,5.15,0.54,5.37,0.58,5.59,0.54,5.76,0.44,5.87,0.34,5.94,0.26,6.04,0.29,6.11,0.23,6.2,0.34,6.26,0.54,6.34,0.59,6.45,0.84,6.68,1.31,6.84,1.72,7.02,2.31,7.23,3.12
4,4.48,0.1,4.55,0.18,4.64,0.25,4.81,0.46,5.15,0.54,5.37,0.58,5.59,0.54,5.76,0.44,5.87,0.34,5.94,0.26,6.04,0.29,6.11,0.23,6.2,0.34,6.26,0.54,6.34,0.59,6.45,0.84,6.68,1.31,6.84,1.72,7.02,2.31,7.23,3.12
4,32.22,52.2,55.11,70.19,84.44,82.58,114.74,89.36,144.24,88.89,180.92,82.96,202.21,75.8,220.02,65.96,234.7,41.52,249.74,43.87,279.66,49.39,308.99,61.47,320.2,74.04,341.85,87.92,372.64,103.01,401.5,118.9,431.78,127.85,462.3,138.57,605.58,15.8,680.2,6.12
4,7.23,18.45,19.41,48.97,39.06,90.54,61.67,119.63,82.28,130.02,105.46,152.73,144.22,177.83,182.28,191.88,239.6,199.48,271.37,203.81,301.86,202.16,346.91,199.61,386.07,192.31,421.89,188.55,467.3,165.12,509.99,145.5,540.31,120.47,570.01,76.15,597.25,47.99,629.58,28.17
4,23.06,25.45,39.86,42.85,54.63,46.51,69.27,47.53,84.43,34.62,99.41,21.29,113.22,12.2,121.63,20.38,133.84,37.45,145.26,56.41,158.49,79.93,169.5,124.7,179.34,125.62,188.98,170.15,200.21,223.02,220.05,253.27,237.78,297.9,278.5,387.1,318.61,438.37,359.49,503.93
4,35.13,61.56,67.77,102.26,100.67,119.23,138.51,131.58,178.23,134.46,220.18,126.61,252.76,111.64,286.49,92.63,306.1,78.95,338.94,71.31,374.03,87.27,406.74,104.35,442.14,114.95,481.84,125.83,514.91,138.03,554.21,139.69,588.8,147.94,623.57,156.22,657.89,166.89,692.84,180.19
4,1.338459576,1.340788294,4.348104767,3.76600986,7.269253165,5.273580022,11.02494755,2.811943719,13.39828926,1.243682326,15.24011013,9.934666515,16.47522267,13.82699742,18.1707982,18.47392263,19.89247704,24.24565864,20.62031288,26.53978715,22.40519375,31.74709471,24.78326571,38.22891812,26.32936167,42.53314017,27.9561467,47.42363952,29.42574377,52.23402644,30.88169479,56.89511293,32.32448863,61.53435058,33.78050949,66.21364444,34.75517739,69.5611993,14.69704953,6.688034188
4,1.961959707,1.996253582,5.561285548,3.076557483,9.668031645,4.372315251,11.2355265,9.508093867,12.14486404,15.29977128,13.5934217,21.44172379,14.93296928,26.43054293,15.92841852,30.32691992,17.18677885,34.59958254,18.24810718,38.62948024,19.3085742,42.43482038,20.36890154,46.20374579,21.42901937,49.91804909,11.54987706,11.17521368,10.08857277,5.192307692,8.922315888,1.132478632,1.73176443,1.452991453,7.772450533,1.346153846,12.62925887,17.58547009,11.15852945,9.145299145
4,0.976706587,0.758152483,5.427944421,2.396815703,8.094768297,3.819071336,10.11509688,10.15497568,11.32205989,15.51340441,12.36005352,20.27645217,13.42333727,24.8161562,14.08765916,27.5933869,15.54808903,33.42217267,16.61072097,37.79194126,17.34162962,40.88719401,2.214085002,2.200854701,6.431214144,1.666666667,7.385200796,0.384615385,8.844865941,5.94017094,10.79012996,13.0982906,12.06129259,19.50854701,10.79299848,13.84615385,16.25219529,37.13675214,4.709694415,2.841880342
4,0.37929945,0.00680188,1.225824308,0.349987633,2.394829598,8.963950037,3.476121616,18.0583725,4.29690864,24.47594608,5.08499165,30.77912441,5.981724532,38.03178333,6.851413879,44.86117982,7.666518468,51.62193915,0.383877159,-0.225080386,1.112996896,0.160771704,1.724237954,4.790996785,2.794280107,12.31511254,3.672753979,19.26045016,7.262931167,47.81350482,6.001814468,38.93890675,4.971024063,30.06430868,3.672136813,20.22508039,2.908826089,13.27974277,1.380723442,1.704180064
4,0.406504002,0.178394756,1.463673584,6.723437334,2.309113146,14.86184234,3.087517362,22.06220628,3.911433971,29.28054662,4.726297033,36.41881029,5.541379665,43.2138882,0.422141442,-0.032154341,1.034246533,3.247588424,1.530324444,7.877813505,2.293141436,15.59485531,3.056575594,22.34726688,4.240793428,31.414791,5.079892119,39.90353698,4.315964229,33.92282958,2.369176269,16.75241158,1.22569138,4.019292605,0.460158858,0.546623794,2.293882035,14.43729904,5.00398072,38.55305466
4,41.88246097,97.77397802,40.8251797,82.78751464,39.9189386,69.9419746,38.56812641,56.45522624,37.81102562,44.46581806,36.45609702,28.1953548,34.071752,15.78203667,30.21880244,10.22489788,26.66350021,5.951758969,22.07403185,2.323786454,20.44583769,1.257480764,27.99626358,7.232988189,35.41338146,23.0589595,37.20686489,35.9021247,37.96966531,51.74590735,41.73300402,96.70371426,40.67223964,79.36179982,39.01871378,61.16494095,37.35283873,34.6169374,23.70222602,3.390092144
4,17.75738265,0.697759535,21.90727378,6.950384065,25.94157134,11.89389124,29.18317665,22.14828899,31.10491361,45.50859092,31.76593076,59.21790356,31.50595623,52.66931972,31.64915741,54.72396774,31.81955818,63.32419825,32.04668417,74.74043096,42.54355182,99.9054961,20.74791805,5.539327444,25.48937652,11.95061904,29.94522023,25.21492353,30.69788797,34.20648491,31.32358063,57.33114848,32.06769893,60.54114816,28.30721003,17.51052848,18.37655552,1.905417815,24.74779139,10.45367468
4,15.45189667,3.771513647,21.59968546,8.925146421,29.74908479,15.25653437,38.27543201,19.0144128,46.3883253,20.87035422,54.92782482,20.9065159,63.17771867,19.34916999,71.29464603,16.64333392,79.45979431,14.08210851,85.71462891,14.91599015,93.7287226,27.70798842,96.83970118,35.2084192,92.66687352,26.40264026,18.8222241,6.930693069,29.67194155,15.18151815,54.18747003,20.1320132,70.70322417,17.16171617,43.9329403,20.79207921,24.82017433,12.21122112,74.6880671,15.84158416
4,89.3543759,103.6963421,155.5954089,126.3014084,214.4763271,119.9779279,273.3572453,97.10828578,332.2381636,61.95622245,393.5724534,100.6303759,452.4533716,161.9026121,511.3342898,256.9252188,572.6685796,393.4822305,697.7905308,666.7075912,14.9754902,24.2784839,54.80392157,79.00036167,324.4117647,73.24158034,419.3872549,123.1465335,488.3210784,221.2005498,560.3186275,364.9884394,603.2107843,465.4441904,643.0392157,545.3270988,675.2083333,620.6689121,713.504902,707.4206472
4,17.96126255,7.96887848,128.6083214,140.4627965,253.7302726,175.0204622,329.784792,159.4224637,396.025825,128.6035768,454.9067432,96.5958947,530.9612626,99.61995981,589.8421808,118.2887133,648.723099,130.8518722,707.6040172,137.0041567,766.4849354,131.8610911,22.63480392,15.09538049,68.59068627,92.66401225,122.2058824,138.1758764,191.1397059,165.3215338,319.8161765,169.3311525,407.1323529,127.7750868,492.9166667,86.22574853,584.8284314,117.8452255,673.6764706,138.0413254
4,8.4195424,21.92391121,37.11394699,57.97731687,70.11251227,77.08268036,114.5888394,81.25275913,154.0436457,76.17042104,220.7581364,39.36395104,305.4066299,105.2097481,335.5357547,138.2941345,387.185683,195.6148109,473.2688968,272.6691141,7.352941176,14.99686633,84.39399151,84.67087134,176.6640867,53.86099605,243.8510492,52.23296494,375.5374957,181.1133076,462.4326339,261.3122474,238.4760922,49.61502545,361.204277,167.9663427,422.1204564,229.7865293,303.8714024,102.16607
4,24.20146492,11.12661634,81.59027411,57.86827522,134.6749226,70.79240392,191.7050517,50.47361542,242.2789398,44.79092043,297.2765486,106.0227562,336.970475,177.0818069,383.5988824,304.3608174,455.3348939,530.8031261,54.83172801,31.95620554,77.22738218,52.9938036,125.6019952,71.27029361,182.0390437,59.1214182,207.1221764,28.6183327,232.205309,35.11000451,267.1425295,70.6239898,294.9131407,100.885734,318.204621,137.7741375,349.5585369,215.5842076,447.203589,508.4539156
4,8.41696909,11.40776531,35.20523088,10.37860224,59.75447378,18.14143227,76.65373545,48.92320966,114.7703667,173.0745815,4.007633588,5.684210526,14.88549618,12,16.60305344,13.89473684,54.38931298,13.89473684,123.6641221,217.8947368,116.7938931,189.4736842,109.9236641,151.5789474,103.0534351,121.8947368,95.03816794,96.63157895,85.30534351,71.36842105,76.14503817,46.10526316,116.221374,176.8421053,13.74045802,14.52631579,59.54198473,16.42105263,124.2366412,222.9473684
4,1.220122638,4.583433995,12.09535728,28.6388956,28.40820924,32.57911993,41.4691528,17.52393443,53.19734702,20.1094441,56.39594544,54.63261432,61.99349268,134.7897153,2.290076336,3.789473684,11.45038168,27.78947368,65.6612242,206.1179337,65.10902601,178.705653,62.90023325,155.252924,62.34803506,130.2772904,60.69144049,112.0024366,58.48264772,89.76803119,56.82605315,65.09697856,55.99775587,47.73586745,54.34116129,25.19688109,47.9908821,8.444931774,33.63372915,28.85185185
4,1.832292465,0.030289066,2.165454888,0.203137364,2.19994937,0.460190782,2.312412141,1.081061304,1.819392404,0.014490139,1.928447568,0.082130832,2.010010823,0.0746152,2.105040403,0.033279221,2.17363772,0.187349687,2.192564163,0.390271765,2.225104104,0.596951659,2.266842356,0.8374519,2.303915225,1.044131794,2.34084092,1.213233526,2.423257778,1.423671236,2.483186608,1.679202742,2.248460453,0.773569024,2.368332829,1.288389851,2.206736919,0.536826599,2.164395258,0.142255892
4,0.483538001,0.009961132,0.538297574,0.044659432,0.593057148,0.054898694,0.647816722,0.087715529,0.702576296,0.142482782,0.757335869,0.278780159,0.805250496,0.488429051,0.86514378,1.022570824,0.788425926,0.379420631,0.881431878,1.81895305,0.879365079,1.670482067,0.875231481,1.485645007,0.883498677,1.316003634,0.871097884,1.115986345,0.862830688,0.952342863,0.846296296,0.785638601,0.831828704,0.643180967,0.80082672,0.470362876,0.838029101,0.682592365,0.714021164,0.148872842
4,0.466425634,0.019304459,0.521185208,0.102084627,0.575944781,0.146608351,0.633556416,0.195532825,0.707710006,0.266608948,0.815517916,0.400038621,0.935304484,0.555393825,1.113273098,0.774936403,1.279263056,0.993179875,1.725895829,1.565979129,0.501140873,0.087479484,1.863161376,1.713549396,1.751554233,1.591937524,1.619279101,1.421770563,1.540740741,1.321491395,1.427066799,1.202901656,1.350595238,1.084451043,1.255522487,0.96896073,1.148048942,0.823125418,1.019907407,0.665093364
4,0.442468321,0.012943317,0.521185208,0.074071712,0.575944781,0.114414405,0.630704355,0.157892871,0.685463929,0.205134267,0.806961733,0.325793305,0.955839324,0.494009449,1.181722565,0.757004896,1.484611457,1.204671834,1.763955026,1.785895088,1.683349868,1.628040807,0.490806878,0.066231801,0.718154762,0.23978417,0.823561508,0.349253405,0.972371032,0.53160165,1.090178571,0.659296434,1.197652116,0.774833123,1.263789683,0.86900619,1.352662037,0.975383729,1.449801587,1.139359569
4,1.353540559,0.199015033,2.406124483,1.920434056,3.671122933,3.149427925,5.765070604,4.099105006,8.985145931,4.25738452,11.17419633,3.726682621,12.56720794,3.382191916,13.89575354,3.672371024,15.06100336,4.843949775,16.62934041,7.599875422,19.068482,12.94413664,18.95455216,12.47528249,18.03903928,10.36644696,16.4910091,7.227715003,9.208836858,4.236111111,6.831229624,4.285153798,4.80181065,3.843769617,3.225184578,2.813873195,1.891845792,1.293549906,19.30674088,13.30900816
4,2.400611282,0.095564371,3.963505447,1.049896731,5.589882299,1.044077632,7.000592861,0.565324424,7.889417232,2.55488219,8.623285828,5.332754155,9.302309723,10.36045635,2.932558275,0.476171793,3.779199018,1.007467566,5.091078542,1.211812095,6.51679834,0.517040699,7.510493061,1.497894434,7.951408052,2.764830508,8.570121303,5.012620318,8.809531599,7.096934505,9.107096742,9.140379787,9.674692994,13.75856612,9.40639048,11.75598975,9.224764619,9.508199937,4.682883369,1.130074283
4,1.703678858,0.126599569,3.300542971,1.33852408,4.894514528,1.593012709,6.969889969,2.673259305,7.397062624,5.95190637,8.046696842,12.23808587,1.911699932,0.149220548,2.613138762,0.843991944,3.547196983,1.375287717,5.03366452,1.497894434,5.993404712,0.88486085,6.459631261,0.88486085,6.842514875,2.233534735,8.428623521,16.04722484,8.217611558,13.71769722,8.006599595,11.3881696,7.708664038,9.222117598,7.438509459,6.606507638,7.230090388,5.135227035,6.990927034,3.132650659
4,20.97169252,10.37322,38.09136367,18.56506956,44.18780193,44.75016076,45.58772908,59.14440354,47.39296681,79.41183143,48.53165523,80.29338347,51.96160692,111.6141269,56.65522502,147.1542059,59.81439105,164.0012797,63.06381897,181.8084871,66.89994915,199.4053732,71.60259344,227.1257267,10.05847953,1.453488372,14.50292398,7.994186047,19.41520468,9.447674419,28.07017544,3.63372093,32.98245614,7.994186047,55.20467836,132.994186,45.84795322,56.68604651,38.59649123,21.0755814
4,12.60742436,1.327277611,20.56108942,5.245778007,28.4935164,3.44536229,36.47266718,8.868253918,44.49362346,18.78759669,50.51741673,26.20318418,56.39733391,36.79225197,64.309433,52.04303493,71.71606553,66.34683662,47.71929825,22.52906977,75.0877193,73.40116279,16.84210526,4.360465116,25.96491228,4.360465116,35.0877193,7.26744186,47.48538012,22.52906977,13.77517869,2.099483204,37.46480399,10.51087425,51.40784059,28.17479543,59.39462855,43.73586886,69.27658653,60.1380814
